date,accident_num,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 이슬점온도(°C),year,month,day,측정소명,O3,PM10,PM2.5,season,요일,workday
2022-08-24,0.0,22.7,0.2,3.0,77.9,18.5,2022,8,24,구성동,1,0,0,summer,수요일,0
2022-08-25,0.0,22.3,0.0,1.6,79.4,18.4,2022,8,25,구성동,1,0,0,summer,목요일,0
2022-08-26,1.0,22.9,0.0,1.4,70.6,16.9,2022,8,26,구성동,1,0,1,summer,금요일,0
2022-08-27,1.0,21.6,0.0,2.1,62.4,13.3,2022,8,27,구성동,1,0,0,summer,토요일,1
2022-08-28,1.0,22.1,0.0,1.9,60.8,13.4,2022,8,28,구성동,1,0,0,summer,일요일,1
2022-08-29,0.0,19.6,4.5,2.1,79.3,15.6,2022,8,29,구성동,0,0,0,summer,월요일,0
2022-08-30,0.0,19.1,30.2,1.1,92.9,17.9,2022,8,30,구성동,0,0,0,summer,화요일,0
2022-08-31,0.0,21.0,7.2,1.0,90.3,19.3,2022,8,31,구성동,0,0,0,summer,수요일,0
2022-09-01,1.0,22.4,0.0,1.4,80.1,18.6,2022,9,1,구성동,0,0,0,fall,목요일,0
2022-09-02,0.0,22.6,0.0,3.2,72.0,17.0,2022,9,2,구성동,1,0,0,fall,금요일,0
2022-09-03,0.0,23.4,0.0,3.6,70.3,17.6,2022,9,3,구성동,1,0,0,fall,토요일,1
2022-09-04,0.0,24.5,0.1,2.9,78.9,20.5,2022,9,4,구성동,1,0,0,fall,일요일,1
2022-09-05,1.0,22.6,46.5,1.6,93.4,21.4,2022,9,5,구성동,0,0,0,fall,월요일,0
2022-09-06,3.0,20.2,41.7,3.6,79.8,16.2,2022,9,6,구성동,1,0,0,fall,화요일,0
2022-09-07,0.0,20.9,0.0,1.3,66.0,13.3,2022,9,7,구성동,1,0,0,fall,수요일,0
2022-09-08,0.0,22.0,0.0,1.2,66.3,14.6,2022,9,8,구성동,1,0,0,fall,목요일,0
2022-09-09,0.0,22.9,0.0,2.0,63.3,14.8,2022,9,9,구성동,1,0,0,fall,금요일,1
2022-09-10,0.0,22.0,0.0,2.5,62.1,14.2,2022,9,10,구성동,1,0,0,fall,토요일,1
2022-09-11,0.0,24.0,0.0,2.0,64.4,16.6,2022,9,11,구성동,1,0,0,fall,일요일,1
2022-09-12,0.0,22.9,1.6,1.2,83.5,19.8,2022,9,12,구성동,0,0,0,fall,월요일,1
2022-09-13,0.0,24.5,0.0,2.1,69.4,18.2,2022,9,13,구성동,0,0,0,fall,화요일,0
2022-09-14,0.0,25.0,0.0,4.0,47.0,12.7,2022,9,14,구성동,1,0,0,fall,수요일,0
2022-09-15,1.0,25.2,0.0,4.1,62.8,17.4,2022,9,15,구성동,1,0,0,fall,목요일,0
2022-09-16,0.0,25.4,0.3,3.6,71.8,19.7,2022,9,16,구성동,1,0,0,fall,금요일,0
2022-09-17,1.0,27.2,0.0,1.4,73.1,21.5,2022,9,17,구성동,1,0,0,fall,토요일,1
2022-09-18,1.0,27.3,0.0,2.1,71.9,21.6,2022,9,18,구성동,0,0,0,fall,일요일,1
2022-09-19,1.0,24.5,0.0,4.1,61.5,16.4,2022,9,19,구성동,1,0,0,fall,월요일,0
2022-09-20,0.0,19.2,0.0,2.2,60.1,10.7,2022,9,20,구성동,0,0,0,fall,화요일,0
2022-09-21,1.0,18.8,0.0,2.5,59.3,9.9,2022,9,21,구성동,0,0,0,fall,수요일,0
2022-09-22,0.0,18.4,0.0,1.9,58.9,9.8,2022,9,22,구성동,0,0,0,fall,목요일,0
2022-09-23,1.0,17.7,0.0,2.2,67.0,11.0,2022,9,23,구성동,0,0,0,fall,금요일,0
2022-09-24,0.0,17.5,0.0,1.6,60.6,9.1,2022,9,24,구성동,1,0,0,fall,토요일,1
2022-09-25,0.0,18.5,0.0,1.1,66.9,11.7,2022,9,25,구성동,0,0,0,fall,일요일,1
2022-09-26,0.0,18.7,0.0,1.1,67.6,11.9,2022,9,26,구성동,0,0,1,fall,월요일,0
2022-09-27,0.0,19.4,0.0,1.4,66.9,12.0,2022,9,27,구성동,0,0,1,fall,화요일,0
2022-09-28,0.0,19.2,0.0,1.0,73.9,14.0,2022,9,28,구성동,0,0,1,fall,수요일,0
2022-09-29,1.0,18.8,0.0,1.2,74.9,13.7,2022,9,29,구성동,0,0,1,fall,목요일,0
2022-09-30,0.0,19.4,0.0,1.1,67.3,11.8,2022,9,30,구성동,0,1,1,fall,금요일,0
2022-10-01,0.0,20.1,0.0,1.1,63.9,12.0,2022,10,1,구성동,1,1,1,fall,토요일,1
2022-10-02,0.0,21.1,1.0,1.5,71.0,15.0,2022,10,2,구성동,1,0,1,fall,일요일,1
2022-10-03,0.0,22.8,26.3,2.2,84.6,19.9,2022,10,3,구성동,0,0,0,fall,월요일,1
2022-10-04,4.0,20.0,43.5,2.9,78.9,16.1,2022,10,4,구성동,1,0,0,fall,화요일,0
2022-10-05,0.0,16.2,0.0,1.4,67.0,9.7,2022,10,5,구성동,0,0,0,fall,수요일,0
2022-10-06,1.0,16.5,0.0,1.2,73.4,11.5,2022,10,6,구성동,0,0,0,fall,목요일,0
2022-10-07,2.0,15.8,0.0,2.0,65.1,8.9,2022,10,7,구성동,1,0,0,fall,금요일,0
2022-10-08,1.0,15.8,0.0,2.9,61.5,7.9,2022,10,8,구성동,1,0,0,fall,토요일,1
2022-10-09,0.0,13.0,17.1,1.9,82.8,9.9,2022,10,9,구성동,1,0,0,fall,일요일,1
2022-10-10,0.0,10.9,1.4,2.9,66.1,4.6,2022,10,10,구성동,1,0,0,fall,월요일,1
2022-10-11,0.0,12.0,0.0,2.0,67.6,5.7,2022,10,11,구성동,1,0,0,fall,화요일,0
2022-10-12,0.0,13.0,0.0,1.6,73.6,7.6,2022,10,12,구성동,0,0,0,fall,수요일,0
2022-10-13,0.0,15.1,0.0,1.5,74.0,9.8,2022,10,13,구성동,0,0,0,fall,목요일,0
2022-10-14,0.0,15.9,0.0,1.3,74.5,10.8,2022,10,14,구성동,0,0,0,fall,금요일,0
2022-10-15,0.0,18.2,0.0,1.0,72.1,12.6,2022,10,15,구성동,0,0,0,fall,토요일,1
2022-10-16,0.0,17.7,0.0,1.4,76.4,13.3,2022,10,16,구성동,1,1,1,fall,일요일,1
2022-10-17,0.0,12.4,0.0,3.0,51.3,1.5,2022,10,17,구성동,0,0,0,fall,월요일,0
2022-10-18,1.0,8.8,0.0,1.6,56.5,-0.3,2022,10,18,구성동,0,0,0,fall,화요일,0
2022-10-19,1.0,9.2,0.0,1.4,60.6,0.7,2022,10,19,구성동,0,0,0,fall,수요일,0
2022-10-20,1.0,11.0,0.0,1.3,65.6,3.8,2022,10,20,구성동,0,1,1,fall,목요일,0
2022-10-21,0.0,12.2,0.0,1.1,68.0,5.9,2022,10,21,구성동,0,0,1,fall,금요일,0
2022-10-22,0.0,14.4,0.0,1.4,70.8,8.5,2022,10,22,구성동,0,0,0,fall,토요일,1
2022-10-23,0.0,13.1,0.0,1.7,64.9,6.0,2022,10,23,구성동,0,1,1,fall,일요일,1
2022-10-24,0.0,9.7,0.0,1.9,55.4,0.2,2022,10,24,구성동,0,0,0,fall,월요일,0
2022-10-25,0.0,9.6,0.0,1.4,60.8,1.5,2022,10,25,구성동,0,0,0,fall,화요일,0
2022-10-26,0.0,11.1,0.0,1.1,63.9,3.7,2022,10,26,구성동,0,0,0,fall,수요일,0
2022-10-27,0.0,12.5,0.0,1.3,67.1,5.8,2022,10,27,구성동,0,0,1,fall,목요일,0
2022-10-28,2.0,13.2,0.0,1.0,69.1,6.9,2022,10,28,구성동,0,1,1,fall,금요일,0
2022-10-29,0.0,13.5,0.0,1.2,68.5,7.0,2022,10,29,구성동,0,0,1,fall,토요일,1
2022-10-30,1.0,13.9,0.0,1.6,65.3,6.7,2022,10,30,구성동,0,0,0,fall,일요일,1
2022-10-31,1.0,14.1,0.0,1.7,63.9,6.7,2022,10,31,구성동,0,0,0,fall,월요일,0
2022-11-01,0.0,12.5,0.0,1.5,73.5,7.6,2022,11,1,구성동,0,1,1,fall,화요일,0
2022-11-02,0.0,10.9,0.0,1.4,60.5,1.5,2022,11,2,구성동,0,1,1,fall,수요일,0
2022-11-03,1.0,9.4,0.0,1.5,60.3,1.3,2022,11,3,구성동,0,1,1,fall,목요일,0
2022-11-04,2.0,5.9,0.0,2.4,49.4,-4.9,2022,11,4,구성동,0,0,0,fall,금요일,0
2022-11-05,1.0,6.1,0.0,1.5,54.0,-3.6,2022,11,5,구성동,0,0,0,fall,토요일,1
2022-11-06,2.0,8.0,0.0,1.1,65.1,1.1,2022,11,6,구성동,0,0,1,fall,일요일,1
2022-11-07,2.0,9.6,0.0,0.9,61.9,1.7,2022,11,7,구성동,0,1,1,fall,월요일,0
2022-11-08,0.0,12.0,0.0,0.9,64.0,4.8,2022,11,8,구성동,0,1,1,fall,화요일,0
2022-11-09,2.0,10.3,0.0,1.1,75.5,5.5,2022,11,9,구성동,0,1,2,fall,수요일,0
2022-11-10,0.0,11.7,0.0,1.1,67.5,5.1,2022,11,10,구성동,0,1,2,fall,목요일,0
2022-11-11,1.0,13.9,0.0,1.0,64.4,6.2,2022,11,11,구성동,0,1,2,fall,금요일,0
2022-11-12,2.0,16.6,3.3,1.8,72.0,11.0,2022,11,12,구성동,0,1,1,fall,토요일,1
2022-11-13,0.0,11.6,2.5,2.3,76.3,7.4,2022,11,13,구성동,0,0,1,fall,일요일,1
2022-11-14,0.0,9.5,0.0,1.4,73.0,4.7,2022,11,14,구성동,0,1,1,fall,월요일,0
2022-11-15,0.0,8.3,1.7,1.6,69.4,2.5,2022,11,15,구성동,0,0,1,fall,화요일,0
2022-11-16,0.0,8.9,1.3,1.5,67.9,2.6,2022,11,16,구성동,0,0,1,fall,수요일,0
2022-11-17,0.0,8.9,0.0,1.3,60.8,1.0,2022,11,17,구성동,0,1,1,fall,목요일,0
2022-11-18,0.0,9.1,0.0,1.2,61.3,0.8,2022,11,18,구성동,0,1,1,fall,금요일,0
2022-11-19,2.0,11.1,0.0,1.6,61.6,3.2,2022,11,19,구성동,0,1,1,fall,토요일,1
2022-11-20,1.0,12.4,0.0,1.0,63.0,4.9,2022,11,20,구성동,0,0,1,fall,일요일,1
2022-11-21,0.0,11.7,0.0,1.2,63.0,4.0,2022,11,21,구성동,0,1,1,fall,월요일,0
2022-11-22,2.0,10.8,0.2,0.8,80.0,7.3,2022,11,22,구성동,0,1,2,fall,화요일,0
2022-11-23,0.0,10.6,0.0,1.6,62.1,2.9,2022,11,23,구성동,0,1,1,fall,수요일,0
2022-11-24,2.0,7.8,0.0,1.1,62.8,0.7,2022,11,24,구성동,0,1,1,fall,목요일,0
2022-11-25,0.0,9.5,0.0,1.3,59.6,0.8,2022,11,25,구성동,0,1,1,fall,금요일,0
2022-11-26,0.0,9.3,0.0,2.2,53.3,-1.0,2022,11,26,구성동,0,1,1,fall,토요일,1
2022-11-27,0.0,6.0,0.0,1.1,49.3,-5.0,2022,11,27,구성동,0,1,0,fall,일요일,1
2022-11-28,0.0,7.3,30.1,1.1,83.3,4.4,2022,11,28,구성동,0,0,1,fall,월요일,0
2022-11-29,0.0,8.5,6.7,3.0,62.0,0.6,2022,11,29,구성동,0,0,0,fall,화요일,0
2022-11-30,2.0,-2.9,0.0,3.7,48.4,-12.5,2022,11,30,구성동,0,0,0,fall,수요일,0
2022-12-01,0.0,-3.3,0.0,2.0,37.5,-16.0,2022,12,1,구성동,0,0,0,winter,목요일,0
2022-12-02,0.0,-1.6,0.0,1.2,53.3,-10.3,2022,12,2,구성동,0,0,1,winter,금요일,0
2022-12-03,2.0,2.7,0.0,1.2,66.9,-2.9,2022,12,3,구성동,0,1,1,winter,토요일,1
2022-12-04,0.0,-1.4,0.0,2.7,38.0,-14.6,2022,12,4,구성동,0,0,0,winter,일요일,1
2022-12-05,1.0,-2.2,0.0,2.0,33.0,-16.9,2022,12,5,구성동,0,0,0,winter,월요일,0
2022-12-06,0.0,0.8,0.3,1.5,65.6,-5.1,2022,12,6,구성동,0,0,1,winter,화요일,0
2022-12-07,1.0,4.4,0.0,1.8,59.4,-3.1,2022,12,7,구성동,0,1,1,winter,수요일,0
2022-12-08,1.0,3.5,0.0,0.9,60.8,-4.3,2022,12,8,구성동,0,1,1,winter,목요일,0
2022-12-09,1.0,4.0,0.0,1.1,66.9,-1.9,2022,12,9,구성동,0,1,2,winter,금요일,0
2022-12-10,0.0,1.7,0.0,1.0,69.9,-4.0,2022,12,10,구성동,0,1,2,winter,토요일,1
2022-12-11,0.0,1.8,0.0,1.4,52.8,-7.9,2022,12,11,구성동,0,1,1,winter,일요일,1
2022-12-12,0.0,1.6,0.0,1.4,64.0,-4.9,2022,12,12,구성동,0,1,1,winter,월요일,0
2022-12-13,0.0,1.7,4.9,2.9,75.3,-2.3,2022,12,13,구성동,0,2,2,winter,화요일,0
2022-12-14,0.0,-7.3,0.0,2.4,62.6,-13.4,2022,12,14,구성동,0,1,1,winter,수요일,0
2022-12-15,1.0,-1.4,1.6,1.8,70.9,-6.2,2022,12,15,구성동,0,0,1,winter,목요일,0
2022-12-16,0.0,-4.3,0.0,1.4,53.6,-12.8,2022,12,16,구성동,0,1,1,winter,금요일,0
2022-12-17,3.0,-6.0,0.9,1.8,62.1,-12.1,2022,12,17,구성동,0,0,1,winter,토요일,1
2022-12-18,0.0,-8.4,0.0,1.5,51.3,-17.0,2022,12,18,구성동,0,0,0,winter,일요일,1
2022-12-19,0.0,-5.5,0.0,1.4,57.1,-13.2,2022,12,19,구성동,0,0,1,winter,월요일,0
2022-12-20,0.0,-2.3,0.0,1.1,62.6,-8.9,2022,12,20,구성동,0,1,1,winter,화요일,0
2022-12-21,0.0,0.2,5.8,1.0,89.3,-1.5,2022,12,21,구성동,0,0,1,winter,수요일,0
2022-12-22,0.0,-5.1,1.1,3.0,73.4,-9.2,2022,12,22,구성동,0,0,1,winter,목요일,0
2022-12-23,0.0,-8.0,0.1,4.0,62.8,-14.0,2022,12,23,구성동,1,0,0,winter,금요일,0
2022-12-24,0.0,-8.7,0.0,1.3,56.5,-16.1,2022,12,24,구성동,0,0,1,winter,토요일,1
2022-12-25,0.0,-4.8,0.0,1.4,65.0,-10.7,2022,12,25,구성동,0,1,1,winter,일요일,1
2022-12-26,0.0,-3.6,0.0,0.9,68.9,-8.8,2022,12,26,구성동,0,1,1,winter,월요일,0
2022-12-27,0.0,-2.3,0.0,1.1,67.5,-7.9,2022,12,27,구성동,0,1,1,winter,화요일,0
2022-12-28,0.0,-2.3,0.0,1.7,65.6,-8.2,2022,12,28,구성동,0,1,1,winter,수요일,0
2022-12-29,0.0,-3.2,0.0,1.1,61.8,-9.9,2022,12,29,구성동,0,1,1,winter,목요일,0
2022-12-30,0.0,-1.1,0.0,1.2,67.3,-6.5,2022,12,30,구성동,0,1,1,winter,금요일,0
2022-12-31,4.0,-1.1,0.0,0.9,65.8,-6.9,2022,12,31,구성동,0,1,1,winter,토요일,1
2023-01-01,0.0,-0.8,0.0,1.7,54.1,-10.3,2023,1,1,구성동,0,1,1,winter,일요일,1
2023-01-02,3.0,-3.0,0.0,1.9,40.6,-15.0,2023,1,2,구성동,0,0,0,winter,월요일,0
2023-01-03,3.0,-3.5,0.0,1.6,55.0,-11.9,2023,1,3,구성동,0,0,0,winter,화요일,0
2023-01-04,0.0,-1.5,0.0,1.4,53.3,-10.1,2023,1,4,구성동,0,0,1,winter,수요일,0
2023-01-05,1.0,-1.1,0.0,1.0,66.1,-6.9,2023,1,5,구성동,0,1,2,winter,목요일,0
2023-01-06,1.0,1.1,2.1,1.2,72.4,-3.6,2023,1,6,구성동,0,2,3,winter,금요일,0
2023-01-07,0.0,2.6,0.7,2.5,62.1,-4.3,2023,1,7,구성동,0,2,3,winter,토요일,1
2023-01-08,0.0,1.2,0.0,0.8,62.4,-6.1,2023,1,8,구성동,0,1,1,winter,일요일,1
2023-01-09,1.0,1.9,0.0,1.4,62.5,-4.8,2023,1,9,구성동,0,1,1,winter,월요일,0
2023-01-10,0.0,1.2,0.0,0.9,55.8,-7.9,2023,1,10,구성동,0,1,1,winter,화요일,0
2023-01-11,0.0,2.2,0.0,1.0,55.0,-6.8,2023,1,11,구성동,0,1,1,winter,수요일,0
2023-01-12,0.0,5.1,0.0,0.9,52.6,-4.9,2023,1,12,구성동,0,1,1,winter,목요일,0
2023-01-13,0.0,9.0,21.6,1.7,94.4,8.1,2023,1,13,구성동,0,0,1,winter,금요일,0
2023-01-14,0.0,7.3,2.6,1.3,93.0,6.2,2023,1,14,구성동,0,0,0,winter,토요일,1
2023-01-15,0.0,0.4,0.5,2.3,81.0,-2.5,2023,1,15,구성동,0,0,0,winter,일요일,1
2023-01-16,0.0,-3.1,0.0,2.1,58.5,-10.4,2023,1,16,구성동,0,0,0,winter,월요일,0
2023-01-17,2.0,-2.4,0.0,1.2,55.1,-10.6,2023,1,17,구성동,0,0,1,winter,화요일,0
2023-01-18,0.0,-0.8,0.0,1.3,61.6,-7.6,2023,1,18,구성동,0,1,1,winter,수요일,0
2023-01-19,0.0,0.6,0.0,1.5,56.3,-7.4,2023,1,19,구성동,0,1,1,winter,목요일,0
2023-01-20,0.0,-1.0,0.2,3.4,43.1,-12.7,2023,1,20,구성동,1,1,1,winter,금요일,0
2023-01-21,0.0,-3.3,0.0,1.3,51.0,-12.5,2023,1,21,구성동,0,0,0,winter,토요일,1
2023-01-22,0.0,-0.5,0.0,1.0,58.1,-7.8,2023,1,22,구성동,0,0,1,winter,일요일,1
2023-01-23,0.0,0.6,0.0,2.1,61.5,-6.3,2023,1,23,구성동,0,1,1,winter,월요일,1
2023-01-24,0.0,-10.9,0.0,4.4,50.8,-19.5,2023,1,24,구성동,1,0,0,winter,화요일,1
2023-01-25,0.0,-11.4,0.0,1.4,42.9,-22.3,2023,1,25,구성동,0,0,0,winter,수요일,0
2023-01-26,0.0,-5.8,0.7,0.9,70.1,-10.5,2023,1,26,구성동,0,0,1,winter,목요일,0
2023-01-27,0.0,-6.0,0.0,2.9,55.1,-14.2,2023,1,27,구성동,0,0,1,winter,금요일,0
2023-01-28,0.0,-5.8,0.0,1.4,60.4,-12.6,2023,1,28,구성동,0,0,1,winter,토요일,1
2023-01-29,0.0,-1.1,0.0,1.9,63.4,-7.7,2023,1,29,구성동,0,1,1,winter,일요일,1
2023-01-30,0.0,-0.4,0.0,1.7,42.8,-12.4,2023,1,30,구성동,0,1,0,winter,월요일,0
2023-01-31,0.0,2.3,0.0,1.5,54.8,-6.3,2023,1,31,구성동,0,1,1,winter,화요일,0
