RECV_CPLT_DM,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,RECV_year,RECV_month,RECV_day,RECV_hour,cluster
2021-01-21 23:50:55,세종특별자치시 세종시 아름동(아름동) 804-1,127.25663063,36.51876355,21,1,21,23,35
2021-01-20 09:05:38,세종특별자치시 세종시 보람동(보람동) 621-1,127.29547145,36.48160321,21,1,20,9,23
2021-01-14 09:35:40,세종특별자치시 세종시 금남면 감성리(금남면) 82,127.28601,36.441822,21,1,14,9,6
2021-01-16 19:43:45,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 292,127.29126,36.60445,21,1,16,19,18
2021-01-20 07:29:40,세종특별자치시 세종시 부강면 갈산리(부강면) 240-10,127.35708168,36.54039016,21,1,20,7,4
2021-01-18 18:46:07,세종특별자치시 세종시 소정면 운당리(소정면) 29-4,127.15307483,36.69743178,21,1,18,18,1
2021-01-18 18:34:05,세종특별자치시 세종시 소정면 운당리(행정:소정면) 131-3,127.151031,36.699536,21,1,18,18,1
2021-01-22 08:17:10,세종특별자치시 세종시 소담동(행정:소담동) 32-41,127.30534801,36.48187546,21,1,22,8,20
2021-01-18 11:44:57,세종특별자치시 세종시 금남면 용담리(금남면) 88-25,127.29153698,36.42418261,21,1,18,11,6
2021-01-18 11:44:57,세종특별자치시 세종시 금남면 용담리(금남면) 88-25,127.29153698,36.42418261,21,1,18,11,6
2021-01-18 10:51:22,세종특별자치시 세종시 고운동(행정:고운동) 산167,127.241053,36.511142,21,1,18,10,32
2021-01-18 10:53:40,세종특별자치시 세종시 고운동(행정:고운동) 산167,127.241053,36.511142,21,1,18,10,32
2021-01-14 15:13:47,세종특별자치시 세종시 전의면 읍내리(전의면) 214-8,127.2046423,36.68020606,21,1,14,15,0
2021-01-14 15:10:07,세종특별자치시 세종시 전의면 읍내리(전의면) 214-8,127.2046423,36.68020606,21,1,14,15,0
2021-01-15 12:33:15,세종특별자치시 세종시 소담동(소담동) 332-6,127.301403,36.486678,21,1,15,12,22
2021-01-16 20:38:16,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 256-2,127.29860089,36.59213493,21,1,16,20,16
2021-01-24 15:47:22,세종특별자치시 세종시 부강면 부강리(행정:부강면) 991-1,127.360404,36.531886,21,1,24,15,4
2021-01-17 18:27:13,세종특별자치시 세종시 금남면 두만리(행정:금남면) ,127.290188,36.425207,21,1,17,18,6
2021-01-17 18:17:43,세종특별자치시 세종시 금남면 두만리(행정:금남면) ,127.290188,36.425207,21,1,17,18,6
2021-01-23 13:36:56,세종특별자치시 세종시 대평동(대평동) 266-25,127.27915884,36.46899664,21,1,23,13,26
2021-01-23 15:53:10,세종특별자치시 세종시 대평동(대평동) 548,127.27556843,36.47349684,21,1,23,15,28
2021-01-23 16:51:16,세종특별자치시 세종시 소정면 운당리(소정면) 35-8,127.15274844,36.69763015,21,1,23,16,1
2021-01-19 12:11:30,세종특별자치시 세종시 소담동(행정:소담동) 9-228,127.299242,36.484562,21,1,19,12,22
2021-01-19 19:49:12,세종특별자치시 세종시 도담동(도담동) 630,127.25841522,36.51734233,21,1,19,19,35
2021-01-21 13:26:42,세종특별자치시 세종시 종촌동(행정:종촌동) 664,127.249691,36.503726,21,1,21,13,38
2021-01-20 19:21:07,세종특별자치시 세종시 연기면 연기리(행정:연기면) 512-1,127.27774999,36.55268333,21,1,20,19,9
2021-01-20 19:24:02,세종특별자치시 세종시 연기면 보통리(행정:연기면) ,127.277827,36.552693,21,1,20,19,9
2021-01-20 12:17:27,세종특별자치시 세종시 종촌동(도담동) 151-92 ,127.24918154,36.504586,21,1,20,12,38
2021-01-20 12:26:24,세종특별자치시 세종시 도담동(도담동) 942,127.26166723,36.50857541,21,1,20,12,34
2021-01-21 09:10:34,세종특별자치시 세종시 도담동(행정:도담동) ,127.261412,36.525251,21,1,21,9,14
2021-01-23 04:58:50,세종특별자치시 세종시 나성동(새롬동) 472-2,127.25970751,36.48406538,21,1,23,4,45
2021-01-21 12:14:09,세종특별자치시 세종시 종촌동(행정:종촌동) 705,127.24502974,36.50186256,21,1,21,12,38
2021-01-23 02:15:41,세종특별자치시 세종시 소담동(소담동) 9-10,127.3083579,36.47994249,21,1,23,2,20
2021-01-23 21:41:44,세종특별자치시 세종시 나성동(행정:새롬동) ,127.256218,36.489422,21,1,23,21,43
2021-01-19 18:52:01,세종특별자치시 세종시 어진동(도담동) 669,127.26326615,36.49619771,21,1,19,18,36
2021-01-22 14:02:22,세종특별자치시 세종시 도담동(행정:도담동) ,127.258495,36.515586,21,1,22,14,35
2021-01-22 15:48:34,세종특별자치시 세종시 도담동(행정:도담동) 407,127.257943,36.519513,21,1,22,15,35
2021-01-22 16:13:56,세종특별자치시 세종시 종촌동(종촌동) 679-1,127.24308297,36.50523489,21,1,22,16,41
2021-01-25 17:22:59,세종특별자치시 세종시 소정면 운당리(소정면) 316-1,127.1497601,36.70594502,21,1,25,17,1
2021-01-26 07:53:56,세종특별자치시 세종시 아름동(행정:아름동) ,127.248802,36.527806,21,1,26,7,17
2021-01-26 17:31:08,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍) 9-1,127.29842786,36.60456635,21,1,26,17,24
2021-01-25 11:18:35,세종특별자치시 세종시 소담동(행정:소담동) ,127.308158,36.48009,21,1,25,11,20
2021-01-25 11:02:28,세종특별자치시 세종시 종촌동(행정:종촌동) 674,127.246747,36.502587,21,1,25,11,38
2021-01-24 07:51:02,세종특별자치시 세종시 어진동(도담동) 545,127.26320748,36.50874051,21,1,24,7,34
2021-01-29 06:51:41,세종특별자치시 세종시 나성동(행정:새롬동) 730,127.255829,36.492838,21,1,29,6,43
2021-01-28 19:37:25,세종특별자치시 세종시 조치원읍 원리(조치원읍) 12-6,127.297914,36.601203,21,1,28,19,25
2021-01-28 19:54:59,세종특별자치시 세종시 보람동(보람동) 633-7,127.2948155,36.47913897,21,1,28,19,23
2021-01-22 17:14:10,세종특별자치시 세종시 보람동(보람동) 673-1,127.29359692,36.48068037,21,1,22,17,23
2021-01-22 17:16:44,세종특별자치시 세종시 보람동(보람동) 622-5,127.29391374,36.48077609,21,1,22,17,23
2021-01-28 15:39:05,세종특별자치시 세종시 고운동(행정:고운동) 2006,127.23647,36.500226,21,1,28,15,39
2021-02-01 18:43:25,세종특별자치시 세종시 나성동(새롬동) 732,127.25632992,36.49208067,21,2,1,18,43
2021-02-03 10:16:10,세종특별자치시 세종시 가람동(한솔동) 116,127.25251547,36.47163091,21,2,3,10,13
2021-01-28 16:44:51,세종특별자치시 세종시 소담동(행정:소담동) 9-9,127.30820613,36.48009899,21,1,28,16,20
2021-01-25 13:47:51,세종특별자치시 세종시 종촌동(종촌동) 674,127.24674298,36.50209753,21,1,25,13,38
2021-01-25 14:30:51,세종특별자치시 세종시 소담동(소담동) 345,127.301583,36.48787,21,1,25,14,22
2021-01-30 14:43:25,세종특별자치시 세종시 조치원읍 원리(조치원읍) 8-10,127.29835477,36.60142392,21,1,30,14,25
2021-01-27 08:56:41,세종특별자치시 세종시 대평동(대평동) 75-8,127.28024951,36.46925711,21,1,27,8,26
2021-01-27 19:40:43,세종특별자치시 세종시 종촌동(행정:종촌동) 705,127.24502974,36.50186256,21,1,27,19,38
2021-01-27 19:40:43,세종특별자치시 세종시 종촌동(행정:종촌동) 705,127.24502974,36.50186256,21,1,27,19,38
2021-01-28 07:40:52,세종특별자치시 세종시 장군면 봉안리(행정:장군면) 303-4,127.222428,36.501597,21,1,28,7,29
2021-01-28 03:17:21,세종특별자치시 세종시 도담동(도담동) 246-5 ,127.25826882,36.5144306,21,1,28,3,35
2021-01-28 03:20:40,세종특별자치시 세종시 도담동(도담동) 653,127.25918543,36.51396113,21,1,28,3,35
2021-02-06 02:21:26,세종특별자치시 세종시 대평동(대평동) 269-7,127.27494089,36.4674313,21,2,6,2,27
2021-01-29 14:15:04,세종특별자치시 세종시 고운동(도담동) 산159 ,127.23949629,36.51613649,21,1,29,14,30
2021-02-04 13:47:04,세종특별자치시 세종시 다정동(다정동) 50-12,127.24050865,36.49983036,21,2,4,13,40
2021-01-29 15:41:51,세종특별자치시 세종시 대평동(대평동) 500-1,127.27508652,36.46742976,21,1,29,15,27
2021-02-05 09:55:58,세종특별자치시 세종시 나성동(행정:새롬동) 720,127.261814,36.480236,21,2,5,9,44
2021-02-01 17:27:21,세종특별자치시 세종시 도담동(행정:도담동) 654,127.26003,36.515157,21,2,1,17,35
2021-02-06 11:04:17,세종특별자치시 세종시 한솔동(한솔동) 1233,127.26097322,36.47939674,21,2,6,11,44
2021-01-30 12:25:45,세종특별자치시 세종시 소정면 운당리(행정:소정면) 36-3,127.152665,36.697088,21,1,30,12,1
2021-02-02 15:58:08,세종특별자치시 세종시 금남면 용포리(행정:금남면) 122-3,127.280102,36.463474,21,2,2,15,26
2021-01-30 18:07:05,세종특별자치시 세종시 아름동(아름동) 1325,127.2414691,36.51134001,21,1,30,18,32
2021-01-30 18:25:47,세종특별자치시 세종시 나성동(행정:새롬동) 793,127.258745,36.490631,21,1,30,18,43
2021-01-30 18:25:23,세종특별자치시 세종시 도담동(행정:도담동) ,127.258218,36.519391,21,1,30,18,35
2021-02-06 12:14:24,세종특별자치시 세종시 다정동(다정동) 7-3,127.24896862,36.4947908,21,2,6,12,37
2021-02-02 22:08:26,세종특별자치시 세종시 종촌동(종촌동) 690-2,127.24759032,36.50215137,21,2,2,22,38
2021-02-06 13:08:21,세종특별자치시 세종시 보람동(행정:보람동) 628-4,127.289132,36.47784,21,2,6,13,23
2021-02-02 22:24:26,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 167,127.295853,36.590966,21,2,2,22,16
2021-02-01 09:02:36,세종특별자치시 세종시 금남면 용담리(금남면) 3-2,127.29212409,36.42338663,21,2,1,9,6
2021-02-02 17:28:59,세종특별자치시 세종시 종촌동(종촌동) 690,127.24587243,36.50198504,21,2,2,17,38
2021-02-04 12:11:10,세종특별자치시 세종시 어진동(행정:도담동) 670,127.262382,36.495768,21,2,4,12,36
2021-02-06 17:11:18,세종특별자치시 세종시 보람동(보람동) 622-5,127.293926,36.48078,21,2,6,17,23
2021-02-01 12:20:50,세종특별자치시 세종시 소정면 운당리(행정:소정면) 154-5,127.147336,36.704748,21,2,1,12,1
2021-02-04 22:02:34,세종특별자치시 세종시 나성동(새롬동) 361-215,127.25762032,36.48939848,21,2,4,22,43
2021-02-05 20:31:47,세종특별자치시 세종시 소담동(소담동) 36-14,127.301852,36.485398,21,2,5,20,22
2021-02-04 23:56:49,세종특별자치시 세종시 나성동(새롬동) 765,127.25674955,36.48955388,21,2,4,23,43
2021-02-09 10:38:55,세종특별자치시 세종시 장군면 도계리(행정:장군면) 162-5,127.206722,36.497782,21,2,9,10,7
2021-02-09 09:39:56,세종특별자치시 세종시 연서면 월하리(행정:연서면) ,127.291686,36.575468,21,2,9,9,11
2021-02-09 10:33:32,세종특별자치시 세종시 소담동(소담동) 32-41,127.30218,36.484891,21,2,9,10,22
2021-02-03 18:40:26,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 91-4,127.29262201,36.60338457,21,2,3,18,18
2021-02-03 22:54:53,세종특별자치시 세종시 고운동(고운동) 381-6,127.24768995,36.52902928,21,2,3,22,17
2021-02-01 08:33:39,세종특별자치시 세종시 금남면 두만리(금남면) 59,127.29172379,36.42464434,21,2,1,8,6
2021-02-01 08:26:47,세종특별자치시 세종시 금남면 용담리(금남면) 3-2,127.29212409,36.42338663,21,2,1,8,6
2021-02-01 08:26:47,세종특별자치시 세종시 금남면 용담리(금남면) 3-2,127.29212409,36.42338663,21,2,1,8,6
2021-02-13 09:09:41,세종특별자치시 세종시 소정면 운당리(행정:소정면) 36-4,127.15284,36.6971,21,2,13,9,1
2021-02-08 10:26:43,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) 3-27,127.300102,36.601937,21,2,8,10,25
2021-02-05 06:37:16,세종특별자치시 세종시 금남면 용포리(행정:금남면) 122-1,127.280355,36.463869,21,2,5,6,26
2021-02-08 07:55:54,세종특별자치시 세종시 한솔동(행정:한솔동) ,127.252746,36.471618,21,2,8,7,13
2021-02-08 18:01:26,세종특별자치시 세종시 소담동(소담동) 32-41,127.30544107,36.48169433,21,2,8,18,20
2021-02-05 17:59:57,세종특별자치시 세종시 다정동(다정동) 363-298,127.24253559,36.49030958,21,2,5,17,31
2021-02-08 20:22:38,세종특별자치시 세종시 조치원읍 번암리(조치원읍) 141-5,127.29393487,36.58369509,21,2,8,20,12
2021-02-08 11:50:24,세종특별자치시 세종시 대평동(대평동) 268-4,127.27466627,36.46909976,21,2,8,11,27
2021-02-09 12:23:05,세종특별자치시 세종시 어진동(도담동) 530,127.2611111,36.5080556,21,2,9,12,34
2021-02-05 13:52:40,세종특별자치시 세종시 어진동(행정:도담동) 530,127.261134,36.50817,21,2,5,13,34
2021-02-05 16:21:49,세종특별자치시 세종시 고운동(행정:고운동) ,127.236609,36.519668,21,2,5,16,30
2021-02-09 22:03:57,세종특별자치시 세종시 소담동(행정:소담동) 32-42,127.30565,36.48123,21,2,9,22,20
2021-02-10 23:04:14,세종특별자치시 세종시 전동면 석곡리(전동면) 87-11,127.26137849,36.65205979,21,2,10,23,3
2021-02-13 10:49:03,세종특별자치시 세종시 금남면 용포리(행정:금남면) 89-7,127.2798,36.463342,21,2,13,10,26
2021-02-08 13:48:31,세종특별자치시 세종시 보람동(행정:보람동) 628-2,127.288493,36.478062,21,2,8,13,23
2021-02-08 17:20:54,세종특별자치시 세종시 나성동(행정:새롬동) ,127.262468,36.479423,21,2,8,17,44
2021-02-10 12:54:49,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) ,127.297824,36.600543,21,2,10,12,25
2021-02-14 15:31:11,세종특별자치시 세종시 금남면 용포리(행정:금남면) 89-7,127.2798,36.463342,21,2,14,15,26
2021-02-06 20:22:55,세종특별자치시 세종시 다정동(행정:다정동) 6-7,127.248441,36.495171,21,2,6,20,37
2021-02-10 21:38:54,세종특별자치시 세종시 도담동(도담동) 407-3,127.25712459,36.51856763,21,2,10,21,35
2021-02-16 17:06:08,세종특별자치시 세종시 종촌동(도담동) 151-107 ,127.24987158,36.50413816,21,2,16,17,38
2021-02-10 22:34:29,세종특별자치시 세종시 전동면 석곡리(전동면) 4-6,127.26742744,36.64853454,21,2,10,22,3
2021-02-10 22:14:42,세종특별자치시 세종시 전동면 석곡리(전동면) 88-14,127.26195976,36.65142422,21,2,10,22,3
2021-02-10 22:30:56,세종특별자치시 세종시 전동면 석곡리(전동면) 386-1,127.26110733,36.65244446,21,2,10,22,3
2021-02-10 20:34:19,세종특별자치시 세종시 소정면 운당리(소정면) 203-4,127.14926004,36.70572996,21,2,10,20,1
2021-02-14 06:45:51,세종특별자치시 세종시 금남면 두만리(행정:금남면) ,127.290188,36.425207,21,2,14,6,6
2021-02-14 06:53:08,세종특별자치시 세종시 금남면 두만리(금남면) 68,127.2912661,36.42679058,21,2,14,6,6
2021-02-17 18:57:22,세종특별자치시 세종시 조치원읍 신흥리(조치원읍) 224-1,127.28864536,36.59443277,21,2,17,18,15
2021-02-15 13:18:45,세종특별자치시 세종시 조치원읍 상리(행정:조치원읍) ,127.304796,36.603104,21,2,15,13,21
2021-02-19 18:06:14,세종특별자치시 세종시 조치원읍 원리(조치원읍) 14,127.29811612,36.60130188,21,2,19,18,25
2021-02-12 17:00:32,세종특별자치시 세종시 전동면 석곡리(행정:전동면) 88-2,127.264501,36.652277,21,2,12,17,3
2021-02-24 13:07:07,세종특별자치시 세종시 새롬동(새롬동) 산4,127.25061099,36.4873957,21,2,24,13,31
2021-02-15 09:28:52,세종특별자치시 세종시 보람동(행정:보람동) 670,127.29143,36.47735,21,2,15,9,23
2021-02-15 08:05:33,세종특별자치시 세종시 연기면 보통리(연기면) 365-2,127.27783059,36.55270091,21,2,15,8,9
2021-02-11 18:37:00,세종특별자치시 세종시 다정동(다정동) 306,127.24481327,36.49629233,21,2,11,18,37
2021-02-11 18:29:47,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) 3-19,127.299574,36.601604,21,2,11,18,25
2021-02-11 18:29:48,세종특별자치시 세종시 조치원읍 원리(행정:조치원읍) 3-19,127.299574,36.601604,21,2,11,18,25
2021-02-16 18:44:13,세종특별자치시 세종시 조치원읍 죽림리(행정:조치원읍) 72,127.295435,36.59315,21,2,16,18,16
2021-02-21 12:32:05,세종특별자치시 세종시 조치원읍 신안리(행정:조치원읍) 389-8,127.291158,36.613964,21,2,21,12,8
2021-02-18 09:14:07,세종특별자치시 세종시 새롬동(행정:새롬동) 산19,127.251219,36.487061,21,2,18,9,31
2021-02-18 08:59:40,세종특별자치시 세종시 아름동(아름동) 799,127.25,36.5269444,21,2,18,8,17
2021-02-21 07:14:52,세종특별자치시 세종시 새롬동(새롬동) 322,127.24782213,36.4868551,21,2,21,7,31
2021-02-21 16:29:07,세종특별자치시 세종시 새롬동(새롬동) 341-198,127.2464671,36.47954993,21,2,21,16,13
2021-02-22 14:16:13,세종특별자치시 세종시 한솔동(행정:한솔동) 1045,127.249046,36.475161,21,2,22,14,13
2021-02-21 20:01:15,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 91-4,127.29258018,36.60343289,21,2,21,20,18
2021-02-23 18:57:40,세종특별자치시 세종시 다정동(다정동) 363-437,127.25517204,36.49086828,21,2,23,18,43
2021-02-21 19:03:58,세종특별자치시 세종시 금남면 용포리(행정:금남면) ,127.280577,36.467591,21,2,21,19,26
2021-02-15 20:15:26,세종특별자치시 세종시 전동면 노장리(전동면) 647-1,127.26750255,36.65388823,21,2,15,20,3
2021-02-15 18:42:36,세종특별자치시 세종시 보람동(행정:보람동) 664-9,127.28764329,36.47865113,21,2,15,18,23
2021-02-17 09:01:17,세종특별자치시 세종시 나성동(행정:새롬동) 738,127.256157,36.489796,21,2,17,9,43
2021-02-17 22:53:33,세종특별자치시 세종시 해밀동(행정:도담동) 산8,127.264395,36.527253,21,2,17,22,14
2021-02-17 22:00:05,세종특별자치시 세종시 소정면 운당리(행정:소정면) ,127.14967,36.705952,21,2,17,22,1
